name	x	y
jasmine	349.0475289188234	425.88183095378236
gelatin	379.00721480711434	598.5262215121963
shellfish	30.50868716547029	302.356933523274
celery	293.13895157306456	53.98668478081437
squash	410.56263658536994	201.1625321278853
armagnac	170.02532501781857	408.4486618701096
apple_brandy	202.95761579105104	421.8059836354622
blackberry_brandy	316.9148181933735	677.8641850459991
chervil	135.47353356205298	339.37666900711764
nutmeg	314.1811490205412	396.93343774126123
strawberry_juice	438.62814956337786	529.8200192714796
pea	299.13454743657326	200.3986452249298
mint	328.0391206121805	388.6982650949622
lemon_juice	482.34322040991725	785.6672937347648
lime	346.3888485545383	443.961956944891
oat	517.0933145110508	478.01508093816784
tequila	328.4257279821483	541.7086401336668
malt	248.07565954397137	360.2801886204438
soybean	45.68407386246297	249.32485158937584
orange_peel	279.4264420346066	588.1575141822665
lard	553.4081660216416	699.8132269972864
wasabi	16.139865866688478	285.65549911808023
chickpea	317.8158049060426	210.94547585957707
green_tea	93.8993740283868	438.5148120991156
soy_sauce	56.94547533358734	211.18441377594425
quince	255.79870403531487	408.72152648062695
mustard	233.00171374134064	126.58623752655038
baked_potato	131.8239227885513	13.049168942419445
beef	247.50197969891366	125.2643636276848
pork_liver	423.9843260694223	308.36023880759626
tea	296.8829021584248	558.044189225266
egg	752.2802106128413	619.986532000756
egg_noodle	96.7620965091718	87.24890810094772
beet	182.1350407919938	317.73725970951676
beer	246.40621074705587	464.7435271582959
geranium	381.4963036701599	678.4582554098054
oyster	38.15334841850414	190.507990393972
provolone_cheese	302.37893862830333	91.96805021706886
black_mustard_seed_oil	376.45432981221114	345.5548904645523
chicken_liver	217.1437873360795	337.8254214714066
rosemary	324.69666684807925	103.41024514497738
mutton	287.0869176529288	227.42317182638755
tuna	79.1058096092727	201.52636079642613
gardenia	57.10441143972719	353.69198518537576
rye_flour	414.668564188231	352.08281797697623
elderberry	349.7783521229601	612.4913362245832
lingonberry	112.28777065777663	392.7113539640489
